# dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
4.898949991911649704e-03,4.752684384584426880e-03,5.609786137938499451e-03,-3.213542513549327850e-03,-5.762475775554776192e-04,1.415321603417396545e-04,-1.042232289910316467e-02,1.843438670039176941e-02,5.401829723268747330e-03,-6.641163490712642670e-03,-3.798110876232385635e-03,-1.624057069420814514e-02,9.838738478720188141e-04,-2.433977788314223289e-03,-3.354991786181926727e-04,1.564267277717590332e-02,9.130248799920082092e-04,-7.996032834053039551e-01,-6.262005306780338287e-03,-4.361263010650873184e-03,-1.208297908306121826e-04,2.864987589418888092e-03,9.048480540513992310e-03,4.125460982322692871e-04,-1.922832801938056946e-03,-3.418026491999626160e-03,-8.178738877177238464e-03,-1.312712207436561584e-03,-9.024981409311294556e-04,5.615428555756807327e-03,-1.673996448516845703e-04,1.927593722939491272e-03
3.190911840647459030e-03,7.471371442079544067e-03,3.887159749865531921e-03,-3.146787174046039581e-03,-1.090084319002926350e-03,-1.842678524553775787e-03,-1.190038584172725677e-02,1.893982291221618652e-02,2.007985487580299377e-03,-5.364707671105861664e-03,2.888397779315710068e-03,-5.714654922485351562e-03,9.476131526753306389e-04,-3.759417450055480003e-03,-4.337751306593418121e-04,1.380133628845214844e-02,1.320644747465848923e-03,-6.284954547882080078e-01,-6.309472955763339996e-03,-3.672997001558542252e-03,-2.126515842974185944e-03,2.111040987074375153e-03,1.039729639887809753e-02,9.099841117858886719e-04,-2.227206714451313019e-03,-2.385802567005157471e-03,-4.752854816615581512e-03,-7.115621119737625122e-04,-1.226389780640602112e-03,5.721927154809236526e-03,-2.522602677345275879e-03,2.264829352498054504e-03
2.619741484522819519e-03,6.211031228303909302e-03,6.090750917792320251e-03,-2.122669480741024017e-03,-1.042042975313961506e-03,7.061855867505073547e-04,-1.333884522318840027e-02,1.828477717936038971e-02,2.800928894430398941e-03,-5.466093309223651886e-03,-1.454381737858057022e-03,-1.836249604821205139e-02,1.265499624423682690e-03,-3.443332156166434288e-03,-2.777795307338237762e-03,2.277316153049468994e-02,2.379093319177627563e-03,-7.284463047981262207e-01,-6.172859109938144684e-03,-3.395842853933572769e-03,-3.220940940082073212e-03,2.304867841303348541e-03,1.051974669098854065e-02,2.130910754203796387e-03,-3.296190872788429260e-03,-4.523763433098793030e-03,-7.016842719167470932e-03,1.764705404639244080e-03,2.781804651021957397e-04,3.325082827359437943e-03,-1.865435391664505005e-03,2.211267128586769104e-03
3.919847775250673294e-03,6.028015166521072388e-03,3.747513517737388611e-03,-3.020283766090869904e-03,1.585247809998691082e-03,-4.699360579252243042e-04,-1.537430100142955780e-02,7.606375962495803833e-03,4.228203091770410538e-03,-7.358037400990724564e-03,-3.167525865137577057e-04,-1.563386246562004089e-02,2.473413944244384766e-03,-4.608504474163055420e-03,-3.725062124431133270e-03,1.730350404977798462e-02,4.901002161204814911e-03,-6.709100008010864258e-01,-8.068614639341831207e-03,-3.072204533964395523e-03,-1.547629944980144501e-03,2.352529205381870270e-03,1.107403263449668884e-02,1.970075070858001709e-03,-5.106129683554172516e-03,-1.858580973930656910e-03,-7.220378145575523376e-03,-2.625958994030952454e-03,-2.506474032998085022e-03,5.902976263314485550e-03,-2.246018499135971069e-03,2.046922221779823303e-03
3.664080752059817314e-03,7.406417280435562134e-03,3.401478752493858337e-03,-5.434358492493629456e-03,-1.744289998896420002e-03,1.370282843708992004e-04,-1.223314739763736725e-02,6.680253893136978149e-03,1.505865366198122501e-03,-5.710496567189693451e-03,4.870682023465633392e-04,-1.756609603762626648e-02,1.141819986514747143e-03,-5.469229072332382202e-03,-3.209609538316726685e-03,1.367644965648651123e-02,4.268817603588104248e-03,-7.543271183967590332e-01,-6.270864047110080719e-03,-1.253100577741861343e-03,-3.496642224490642548e-03,5.479143001139163971e-03,1.238420233130455017e-02,1.818984746932983398e-04,-4.209745675325393677e-03,-5.783578380942344666e-03,-6.971129216253757477e-03,-1.962887123227119446e-03,-2.341995015740394592e-03,5.241476465016603470e-03,-3.695305436849594116e-03,1.440750434994697571e-03
7.180162239819765091e-03,8.783433586359024048e-03,7.728392258286476135e-03,-3.133906982839107513e-03,7.744234753772616386e-04,-3.693392500281333923e-04,-1.342655718326568604e-02,7.978323847055435181e-03,5.148811731487512589e-03,-8.243417367339134216e-03,-8.343253284692764282e-06,-2.230304107069969177e-02,2.106642350554466248e-03,-6.433244794607162476e-03,-1.824890263378620148e-03,2.084105461835861206e-02,1.291471533477306366e-03,-8.689975738525390625e-01,-5.239979363977909088e-03,-4.217612091451883316e-03,-2.959928475320339203e-03,4.673288203775882721e-03,1.489456370472908020e-02,2.325996756553649902e-03,-3.797018900513648987e-03,-6.497610360383987427e-03,-1.030967012047767639e-02,-3.794359043240547180e-03,-2.402732148766517639e-03,5.629159975796937943e-03,-2.632588148117065430e-03,2.446899190545082092e-03
5.821946542710065842e-03,7.656980305910110474e-03,5.541352555155754089e-03,-4.022257402539253235e-03,3.599923802539706230e-04,-1.447666436433792114e-04,-1.392845809459686279e-02,1.219151075929403305e-02,2.831930760294198990e-03,-6.958760321140289307e-03,-7.683322764933109283e-04,-1.666205748915672302e-02,-6.972264964133501053e-05,-6.325012072920799255e-03,-5.162162706255912781e-04,1.569706201553344727e-02,1.250584609806537628e-03,-9.443105459213256836e-01,-6.854877807199954987e-03,-2.439288888126611710e-03,-1.617652364075183868e-03,6.634869612753391266e-03,1.373512670397758484e-02,2.574168145656585693e-03,-3.114640712738037109e-03,-7.038833573460578918e-03,-1.011484768241643906e-02,-5.234995856881141663e-03,-2.943659201264381409e-03,5.872667301446199417e-03,-3.867760300636291504e-03,4.509517922997474670e-03
5.291177425533533096e-03,6.123576313257217407e-03,3.879150375723838806e-03,-4.877130500972270966e-03,7.766884518787264824e-04,1.016206108033657074e-03,-1.413656584918498993e-02,1.142272911965847015e-02,5.477989558130502701e-03,-4.582504741847515106e-03,-1.643164549022912979e-03,-1.841038838028907776e-02,-7.331196684390306473e-05,-6.561584770679473877e-03,-2.158340997993946075e-03,2.325049787759780884e-02,4.539397545158863068e-03,-7.996831536293029785e-01,-3.901616437360644341e-03,-3.747271839529275894e-03,-1.181338913738727570e-03,6.441243924200534821e-03,1.206367090344429016e-02,-2.188682556152343750e-04,-2.044999971985816956e-03,-5.065066739916801453e-03,-6.062508560717105865e-03,-6.270246580243110657e-03,-2.505296841263771057e-03,5.360976327210664749e-03,-5.508910864591598511e-03,5.009146407246589661e-03
6.071937736123800278e-03,6.911922246217727661e-03,4.916904494166374207e-03,-3.172975964844226837e-03,-2.267320640385150909e-03,1.253713853657245636e-03,-1.142387092113494873e-02,1.160626392811536789e-02,2.786796540021896362e-03,-6.777002476155757904e-03,-6.587193347513675690e-04,-2.421336248517036438e-02,6.390259368345141411e-04,-6.306763738393783569e-03,-3.760104067623615265e-03,1.852490007877349854e-02,1.234970055520534515e-03,-8.278093338012695312e-01,-7.217475213110446930e-03,-4.022932145744562149e-03,-1.801923848688602448e-03,5.723522044718265533e-03,1.208939030766487122e-02,1.627631485462188721e-03,-2.163394354283809662e-03,-3.878151997923851013e-03,-5.160960368812084198e-03,-2.673136070370674133e-03,-1.179898157715797424e-03,6.772175896912813187e-03,-4.336230456829071045e-03,3.547603264451026917e-03
5.378002766519784927e-03,5.797404795885086060e-03,5.651546642184257507e-03,-3.140065819025039673e-03,1.024472410790622234e-03,5.447501316666603088e-04,-1.164548844099044800e-02,2.460207417607307434e-02,3.509342204779386520e-03,-4.887608811259269714e-03,2.516032662242650986e-03,-2.723715081810951233e-02,1.422905246727168560e-03,-6.645598448812961578e-03,-3.646443597972393036e-03,2.441908419132232666e-02,1.731866039335727692e-03,-7.431183457374572754e-01,-6.703422404825687408e-03,-4.899641964584589005e-03,-1.356098800897598267e-05,3.432215191423892975e-03,1.086020842194557190e-02,1.072064042091369629e-04,-3.504872322082519531e-03,-4.528580233454704285e-03,-7.735638879239559174e-03,-2.607764676213264465e-03,-3.051618114113807678e-03,7.288612890988588333e-03,-1.835320144891738892e-03,2.150628715753555298e-04
4.679516423493623734e-03,7.212821394205093384e-03,5.441067740321159363e-03,-3.558480180799961090e-03,1.409391756169497967e-03,8.786404505372047424e-04,-1.504876464605331421e-02,1.033420115709304810e-02,4.187759477645158768e-03,-6.247638724744319916e-03,1.917793415486812592e-04,-1.943667605519294739e-02,-1.639399793930351734e-03,-6.784616038203239441e-03,-1.842474564909934998e-03,2.875817567110061646e-02,3.352969884872436523e-03,-7.386879920959472656e-01,-5.316452123224735260e-03,-4.648434463888406754e-03,-1.704444177448749542e-03,4.246839322149753571e-03,1.136833801865577698e-02,2.191774547100067139e-03,-4.223923198878765106e-03,-3.494730219244956970e-03,-8.863952010869979858e-03,-3.280663862824440002e-03,-2.614105120301246643e-03,6.108828354626893997e-03,-2.860788255929946899e-03,1.314425840973854065e-03
3.947592806071043015e-03,4.980582743883132935e-03,4.901772364974021912e-03,-4.330615513026714325e-03,-1.760606770403683186e-03,4.637734964489936829e-04,-1.376126147806644440e-02,1.813578978180885315e-02,3.340693656355142593e-03,-6.432560272514820099e-03,-1.328466925770044327e-03,-1.801238581538200378e-02,-1.353381318040192127e-03,-4.248705692589282990e-03,-1.419170759618282318e-03,1.771468669176101685e-02,5.018742755055427551e-03,-7.682148218154907227e-01,-6.027252413332462311e-03,-4.425114486366510391e-03,-1.949948258697986603e-03,2.724112011492252350e-03,9.026553481817245483e-03,2.178676426410675049e-03,-1.501034013926982880e-03,-4.527451470494270325e-03,-7.219868712127208710e-03,-3.197567537426948547e-03,-9.254608303308486938e-04,6.134905386716127396e-03,-3.437206149101257324e-03,3.970401361584663391e-03
5.110823083668947220e-03,8.141268044710159302e-03,5.501648411154747009e-03,-7.759994477964937687e-04,1.148086739704012871e-04,-5.481289699673652649e-04,-1.291392929852008820e-02,-4.815105348825454712e-04,4.155876580625772476e-03,-6.674923934042453766e-03,-2.197249326854944229e-03,-2.584455534815788269e-02,2.186768688261508942e-03,-2.625025575980544090e-03,-4.033902660012245178e-03,3.070374578237533569e-02,7.031830027699470520e-04,-7.595394849777221680e-01,-2.633199794217944145e-03,-4.677931312471628189e-03,-7.015513256192207336e-04,4.165017046034336090e-03,1.106212660670280457e-02,5.568422377109527588e-03,-3.881151787936687469e-03,-3.659470006823539734e-03,-7.661709561944007874e-03,-4.975410178303718567e-03,3.691576421260833740e-05,4.964828956872224808e-03,-8.303597569465637207e-04,4.277588799595832825e-03
3.464948618784546852e-03,6.758261471986770630e-03,5.018772557377815247e-03,-2.407009713351726532e-03,-1.881574396975338459e-03,2.196995541453361511e-03,-1.007199101150035858e-02,-9.912969544529914856e-03,5.254863295704126358e-03,-8.928101509809494019e-03,5.660369060933589935e-04,-2.478019520640373230e-02,2.453271765261888504e-03,-6.244063377380371094e-03,-3.668745979666709900e-03,1.742433011531829834e-02,3.076554276049137115e-03,-5.708678364753723145e-01,-8.640238083899021149e-03,-3.532516304403543472e-03,-4.225941374897956848e-04,3.709570504724979401e-03,1.253642514348030090e-02,2.313859760761260986e-03,-2.998962998390197754e-03,-2.764163538813591003e-03,-6.678661331534385681e-03,-1.124883070588111877e-03,-4.711989313364028931e-04,5.928524304181337357e-03,-3.659509122371673584e-03,2.598376944661140442e-03
3.841814585030078888e-03,9.495664387941360474e-03,9.037500247359275818e-03,-1.421277411282062531e-03,1.676509971730411053e-03,-2.557809464633464813e-03,-1.386681385338306427e-02,1.002968661487102509e-02,3.547325264662504196e-03,-8.737616240978240967e-03,-9.023235179483890533e-04,-2.103211358189582825e-02,2.134326845407485962e-03,-3.317571012303233147e-03,-7.422384805977344513e-04,2.047982811927795410e-02,2.439254894852638245e-04,-1.255395412445068359e+00,-4.229024983942508698e-03,-1.999749336391687393e-03,-1.424343325197696686e-03,6.105759181082248688e-03,1.355465874075889587e-02,5.140356719493865967e-03,-4.680610261857509613e-03,-8.371453732252120972e-03,-1.360862329602241516e-02,-5.526365712285041809e-03,2.271344885230064392e-03,8.831150829792022705e-03,5.071796476840972900e-04,3.046350553631782532e-03
5.758348386734724045e-03,9.162802249193191528e-03,7.336387410759925842e-03,-1.952878199517726898e-03,2.096961252391338348e-03,-1.625719480216503143e-03,-1.198929734528064728e-02,1.264568138867616653e-02,4.434356000274419785e-03,-7.314438000321388245e-03,1.803054474294185638e-04,-2.565136924386024475e-02,2.297785133123397827e-03,-4.146434366703033447e-03,-3.444054163992404938e-04,2.658112347126007080e-02,-1.086826436221599579e-03,-1.035219669342041016e+00,-4.829169251024723053e-03,-4.371801856905221939e-03,3.804946318268775940e-04,5.666972137987613678e-03,1.081399992108345032e-02,2.643011510372161865e-03,-3.412559628486633301e-03,-5.738755688071250916e-03,-1.017651055008172989e-02,-4.266658797860145569e-03,-8.387956768274307251e-04,8.925996720790863037e-03,8.617565035820007324e-04,2.477424219250679016e-03
8.917583152651786804e-03,8.372996002435684204e-03,4.426119849085807800e-03,-4.739641211926937103e-03,-7.936108158901333809e-04,2.928507514297962189e-03,-1.283100992441177368e-02,1.577595621347427368e-02,4.040451720356941223e-03,-6.311550736427307129e-03,-1.747681293636560440e-03,-2.399720624089241028e-02,-1.274338341318070889e-03,-7.541760802268981934e-03,4.242425784468650818e-04,2.151434868574142456e-02,2.837168984115123749e-03,-8.096646666526794434e-01,-5.627603270113468170e-03,-4.015097860246896744e-03,-5.864268168807029724e-04,6.567792035639286041e-03,1.213783398270606995e-02,-3.537088632583618164e-04,-2.405781298875808716e-03,-5.955459550023078918e-03,-9.783228859305381775e-03,-5.923898890614509583e-03,-4.340300336480140686e-03,4.605822730809450150e-03,-4.239026457071304321e-03,3.643469884991645813e-03
5.064035300165414810e-03,7.888842374086380005e-03,7.097868248820304871e-03,-2.321059815585613251e-03,-1.620233524590730667e-05,-1.992854289710521698e-03,-1.389260776340961456e-02,9.131522849202156067e-03,4.758438095450401306e-03,-8.744377642869949341e-03,-3.685043193399906158e-04,-2.369162812829017639e-02,2.716444432735443115e-03,-5.104502663016319275e-03,-4.410173743963241577e-03,3.098985552787780762e-02,2.631430514156818390e-03,-8.918098807334899902e-01,-4.735627211630344391e-03,-3.225135151296854019e-03,7.466962561011314392e-04,4.552812315523624420e-03,1.267341151833534241e-02,3.703750669956207275e-03,-4.946258850395679474e-03,-5.581941455602645874e-03,-1.026422344148159027e-02,-3.976920619606971741e-03,-3.540609031915664673e-04,6.112099159508943558e-03,1.233268529176712036e-03,3.395179286599159241e-03
3.426768351346254349e-03,5.967561155557632446e-03,7.949156686663627625e-03,-1.313100568950176239e-03,9.337317897006869316e-04,-1.554294489324092865e-03,-1.229649223387241364e-02,8.169088512659072876e-03,2.898172009736299515e-03,-6.710628978908061981e-03,-2.099559642374515533e-04,-2.112999930977821350e-02,4.254387225955724716e-03,-1.895230030640959740e-03,-3.116643056273460388e-04,2.123061567544937134e-02,5.870433524250984192e-04,-9.973308444023132324e-01,-5.266503430902957916e-03,-2.965627703815698624e-03,6.120083853602409363e-04,3.280178643763065338e-03,1.259817555546760559e-02,6.154932081699371338e-03,-2.479323185980319977e-03,-4.537643864750862122e-03,-1.191260572522878647e-02,-4.872838035225868225e-03,1.967754215002059937e-04,6.626360584050416946e-03,-8.585937321186065674e-04,1.726740971207618713e-03
6.161869037896394730e-03,7.187623530626296997e-03,4.608182236552238464e-03,1.157940714620053768e-04,9.261769009754061699e-04,-7.274476811289787292e-04,-1.394415460526943207e-02,6.312688812613487244e-03,3.972967620939016342e-03,-8.198797702789306641e-03,-1.072077546268701553e-03,-2.374776080250740051e-02,3.081372473388910294e-03,-7.102703675627708435e-03,-2.409334294497966766e-03,1.675754040479660034e-02,-1.392266713082790375e-03,-9.006943702697753906e-01,-4.567504860460758209e-03,-2.298804465681314468e-03,1.397084444761276245e-03,4.328154958784580231e-03,1.131882891058921814e-02,3.637127578258514404e-03,-2.471154555678367615e-03,-3.737451508641242981e-03,-1.101884245872497559e-02,-4.402944818139076233e-03,-3.083888441324234009e-04,4.803084302693605423e-03,-3.298968076705932617e-04,2.577142789959907532e-03
3.591461572796106339e-03,8.743453770875930786e-03,5.795160308480262756e-03,-3.636262379586696625e-03,-1.237456803210079670e-03,-2.762588206678628922e-03,-1.256739906966686249e-02,7.042966783046722412e-03,1.639059861190617085e-03,-5.398028530180454254e-03,1.292796339839696884e-03,-1.625811681151390076e-02,4.329930990934371948e-03,-3.123242175206542015e-03,-2.922796644270420074e-03,2.038618922233581543e-02,1.439983025193214417e-04,-8.570334911346435547e-01,-5.406350828707218170e-03,-4.246986005455255508e-03,2.794312313199043274e-04,4.681968130171298981e-03,1.308720931410789490e-02,2.711527049541473389e-03,-3.534230403602123260e-03,-6.334295496344566345e-03,-7.928716018795967102e-03,-5.371214821934700012e-03,-6.947852671146392822e-05,5.613081622868776321e-03,-8.739903569221496582e-04,2.645032480359077454e-03
7.480644155293703079e-03,1.015031710267066956e-02,5.909418687224388123e-03,-3.646523691713809967e-03,-3.031988628208637238e-03,3.481330350041389465e-04,-1.049923337996006012e-02,3.863064572215080261e-03,4.322988912463188171e-03,-5.634927190840244293e-03,-1.384256873279809952e-03,-2.727739885449409485e-02,8.929885225370526314e-04,-4.583716392517089844e-03,-9.774882346391677856e-04,2.473622560501098633e-02,8.543021976947784424e-06,-8.662595152854919434e-01,-5.243712104856967926e-03,-2.704868558794260025e-03,-1.054098829627037048e-04,4.599348641932010651e-03,1.157943531870841980e-02,2.498723566532135010e-03,-3.014031797647476196e-03,-7.078519091010093689e-03,-1.104444079101085663e-02,-5.268240347504615784e-03,-9.455718100070953369e-05,4.540704656392335892e-03,-1.732353121042251587e-03,2.421090379357337952e-03
4.657397512346506119e-03,8.804697543382644653e-03,7.904643192887306213e-03,-1.976263243705034256e-03,-1.525004510767757893e-03,-2.136818133294582367e-03,-1.025182381272315979e-02,1.551210507750511169e-02,3.626473713666200638e-03,-7.165786810219287872e-03,-1.784698106348514557e-04,-2.610112354159355164e-02,2.791352570056915283e-03,-3.369116922840476036e-03,-3.020707517862319946e-03,2.784663438796997070e-02,-1.490234397351741791e-03,-9.310371875762939453e-01,-5.946227349340915680e-03,-2.983356360346078873e-03,1.046123914420604706e-03,4.431062377989292145e-03,1.130164787173271179e-02,5.461908876895904541e-03,-5.046872422099113464e-03,-6.154803559184074402e-03,-9.328708052635192871e-03,-7.205234840512275696e-03,2.591963857412338257e-04,8.257076144218444824e-03,-9.843371808528900146e-04,9.021256119012832642e-04
3.993038553744554520e-03,1.094679906964302063e-02,7.132025435566902161e-03,-1.616527326405048370e-03,6.782290292903780937e-04,-1.113982871174812317e-04,-1.184842549264431000e-02,4.994684830307960510e-03,3.591740038245916367e-03,-7.368516176939010620e-03,-5.709663964807987213e-04,-2.996237948536872864e-02,2.634661272168159485e-03,-3.379551460966467857e-03,-3.045507706701755524e-03,2.893941104412078857e-02,7.675616070628166199e-04,-8.227844834327697754e-01,-4.468248225748538971e-03,-4.093291703611612320e-03,-4.398496821522712708e-04,4.482106305658817291e-03,1.085511967539787292e-02,4.677236080169677734e-03,-4.427909851074218750e-03,-5.212610587477684021e-03,-9.942718781530857086e-03,-4.484908655285835266e-03,-5.370471626520156860e-04,6.628148723393678665e-03,-5.533955991268157959e-04,2.363884821534156799e-03
2.492612693458795547e-03,8.924189954996109009e-03,7.700776681303977966e-03,-2.629685215651988983e-03,8.704763604328036308e-04,-2.758856862783432007e-05,-1.383611932396888733e-02,8.741822093725204468e-03,1.565626007504761219e-03,-8.436772041022777557e-03,1.304881181567907333e-03,-1.687077805399894714e-02,1.085873576812446117e-03,-4.801806062459945679e-03,-1.399457454681396484e-03,2.223239839076995850e-02,1.808901317417621613e-03,-7.166220545768737793e-01,-8.041285909712314606e-03,-3.967749420553445816e-03,-3.897091373801231384e-04,1.623474992811679840e-03,1.277756318449974060e-02,2.675063908100128174e-03,-2.792803570628166199e-03,-3.550162538886070251e-03,-1.021169032901525497e-02,-2.847017720341682434e-03,-2.244243398308753967e-03,8.763216435909271240e-03,-3.561846911907196045e-03,1.286843791604042053e-03
2.646942157298326492e-03,8.288849145174026489e-03,4.924481734633445740e-03,-2.607482485473155975e-03,-3.872114466503262520e-04,-1.503927633166313171e-04,-1.229683309793472290e-02,5.093108862638473511e-03,1.999684143811464310e-03,-5.419004708528518677e-03,-1.063434872776269913e-03,-2.271065488457679749e-02,2.365628257393836975e-03,-1.685164636000990868e-03,-3.633311949670314789e-03,2.933920174837112427e-02,2.536765299737453461e-03,-7.791135907173156738e-01,-5.787574686110019684e-03,-3.498556558042764664e-03,-9.222319349646568298e-04,2.621502615511417389e-03,1.002008095383644104e-02,3.081180155277252197e-03,-2.605168148875236511e-03,-5.069548264145851135e-03,-7.210763171315193176e-03,-3.327051177620887756e-03,1.509692519903182983e-04,4.479557741433382034e-03,-1.149188727140426636e-03,1.636983826756477356e-03
3.961669746786355972e-03,7.812637835741043091e-03,4.145910963416099548e-03,-2.227413468062877655e-03,-1.610416220501065254e-04,-1.201844774186611176e-03,-1.214925386011600494e-02,3.006761893630027771e-03,6.912434007972478867e-03,-6.136580370366573334e-03,2.678050659596920013e-04,-8.249238133430480957e-03,2.887320704758167267e-03,-3.074258333072066307e-03,-2.683079801499843597e-03,2.905431389808654785e-02,2.837143838405609131e-03,-6.674507856369018555e-01,-6.848097778856754303e-03,-3.912719432264566422e-03,2.873130142688751221e-04,2.764203585684299469e-03,9.268056601285934448e-03,2.607040107250213623e-03,-4.621492698788642883e-03,-1.524893683381378651e-03,-8.307669311761856079e-03,-4.019403830170631409e-03,-2.815524116158485413e-03,5.792730022221803665e-03,-1.058261841535568237e-03,2.269426360726356506e-03
4.607155919075012207e-03,9.044189006090164185e-03,4.054399207234382629e-03,-1.094915904104709625e-03,-1.527105574496090412e-03,-1.501369290053844452e-03,-1.308893784880638123e-02,-6.155559793114662170e-03,3.068108577281236649e-03,-6.451387889683246613e-03,3.105597104877233505e-03,-2.212307229638099670e-02,3.706043586134910583e-03,-4.359977319836616516e-03,-3.239576704800128937e-03,2.763840556144714355e-02,2.538853324949741364e-03,-6.458712220191955566e-01,-5.802848376333713531e-03,-4.108356777578592300e-03,-2.294328995048999786e-03,3.892228938639163971e-03,1.298961415886878967e-02,2.676770091056823730e-03,-4.427489824593067169e-03,-1.658341032452881336e-03,-6.924321874976158142e-03,-1.447292044758796692e-03,-2.215662971138954163e-03,2.973855007439851761e-03,-1.623630523681640625e-03,2.674633637070655823e-03
4.451074171811342239e-03,1.135963574051856995e-02,6.903735920786857605e-03,-1.006430946290493011e-03,7.860314799472689629e-04,-1.725093461573123932e-03,-1.392718404531478882e-02,4.047401249408721924e-03,2.805747557431459427e-03,-6.257965229451656342e-03,7.950677536427974701e-04,-3.412331268191337585e-02,2.767326310276985168e-03,-5.325935781002044678e-03,-3.209787420928478241e-03,2.373839914798736572e-02,1.879846677184104919e-04,-8.498774170875549316e-01,-4.148014821112155914e-03,-3.983868751674890518e-03,1.927793957293033600e-03,3.850870765745639801e-03,1.368929073214530945e-02,3.727145493030548096e-03,-3.445857204496860504e-03,-5.605502054095268250e-03,-8.629109710454940796e-03,-4.439780488610267639e-03,-8.134339004755020142e-04,6.764784920960664749e-03,-1.489028334617614746e-03,1.175569370388984680e-03
3.558632452040910721e-03,1.205912604928016663e-02,6.999170407652854919e-03,-3.172318451106548309e-03,4.123928956687450409e-03,-2.305748872458934784e-03,-1.484855450689792633e-02,5.277507007122039795e-03,4.014287609606981277e-03,-5.833038594573736191e-03,-1.039518509060144424e-03,-3.421165421605110168e-02,3.639157861471176147e-03,-4.133507609367370605e-03,-8.855061605572700500e-04,2.132593095302581787e-02,2.212760038673877716e-03,-9.823864102363586426e-01,-3.745139343664050102e-03,-3.361279610544443130e-03,3.015330992639064789e-03,5.258345045149326324e-03,1.448179408907890320e-02,7.069677114486694336e-03,-3.122050315141677856e-03,-4.612082615494728088e-03,-1.092382147908210754e-02,-9.677583351731300354e-03,-5.558226257562637329e-04,7.588729728013277054e-03,-2.281386405229568481e-03,1.714201644062995911e-03
3.763549495488405228e-03,9.237784892320632935e-03,1.832036185078322887e-03,-3.327558748424053192e-03,-2.040904946625232697e-03,-2.597062848508358002e-03,-1.070830225944519043e-02,-1.495465636253356934e-03,1.438297913409769535e-03,-6.915519014000892639e-03,-8.038864471018314362e-04,-3.261480107903480530e-02,2.460947260260581970e-03,-4.544131457805633545e-03,-9.168437682092189789e-04,1.395343244075775146e-02,2.679341472685337067e-03,-7.608318924903869629e-01,-2.622105879709124565e-03,-2.628231886774301529e-03,2.943652682006359100e-03,4.647330380976200104e-03,1.072878390550613403e-02,4.476726055145263672e-03,-3.063246607780456543e-03,-3.868812695145606995e-03,-7.251641713082790375e-03,-6.781639531254768372e-03,7.384624332189559937e-04,5.513981450349092484e-03,-2.454455941915512085e-03,3.484273329377174377e-03
3.822098020464181900e-03,1.051761582493782043e-02,3.810418769717216492e-03,-7.599397213198244572e-04,5.507719470188021660e-04,-1.825484447181224823e-03,-1.384335942566394806e-02,6.363021209836006165e-03,1.981652807444334030e-03,-7.101981900632381439e-03,-1.512602902948856354e-04,-2.256720140576362610e-02,1.782659324817359447e-03,-5.398571491241455078e-03,-3.054685890674591064e-03,1.613326370716094971e-02,-4.476401954889297485e-05,-8.576632142066955566e-01,-2.787262899801135063e-03,-3.124619368463754654e-03,1.097307540476322174e-03,5.948537029325962067e-03,1.292429491877555847e-02,4.915319383144378662e-03,-2.798086963593959808e-03,-4.692712798714637756e-03,-7.633781060576438904e-03,-6.497444584965705872e-03,-7.539931684732437134e-04,5.148470867425203323e-03,-3.275696188211441040e-03,2.285474911332130432e-03
4.859237466007471085e-03,1.012063398957252502e-02,4.631711170077323914e-03,-3.575040958821773529e-03,-6.735447095707058907e-04,-1.271062996238470078e-03,-1.110935024917125702e-02,1.316672191023826599e-03,3.026730846613645554e-03,-6.074682343751192093e-03,1.511217560619115829e-03,-2.113685384392738342e-02,1.416891696862876415e-03,-6.580740213394165039e-03,-1.206054352223873138e-03,1.244885474443435669e-02,2.532017417252063751e-03,-8.320440649986267090e-01,-5.498834885656833649e-03,-2.390815410763025284e-03,-1.531103625893592834e-04,5.525403656065464020e-03,1.291245594620704651e-02,3.455623984336853027e-03,-3.538179211318492889e-03,-5.581991747021675110e-03,-7.226239889860153198e-03,-5.144180729985237122e-03,-1.169685274362564087e-04,4.814595449715852737e-03,-1.882974058389663696e-03,2.389105036854743958e-03
5.689666140824556351e-03,1.000725105404853821e-02,3.505615517497062683e-03,-3.097104839980602264e-03,-5.679309833794832230e-05,-8.923728018999099731e-04,-9.716628119349479675e-03,9.532613679766654968e-03,3.529601264744997025e-03,-6.263784132897853851e-03,-2.048774156719446182e-03,-2.200532332062721252e-02,1.578003983013331890e-03,-5.469258874654769897e-03,-4.326538182795047760e-04,2.006959915161132812e-02,-1.116222701966762543e-03,-8.595769405364990234e-01,-1.726218266412615776e-03,-2.224671188741922379e-03,2.589869312942028046e-03,5.717941559851169586e-03,1.190069690346717834e-02,4.256166517734527588e-03,-4.936750978231430054e-03,-5.304390564560890198e-03,-1.009932719171047211e-02,-3.985928371548652649e-03,-2.014154568314552307e-03,6.569311488419771194e-03,-2.437468618154525757e-03,3.909030929207801819e-03
